"12/23/20, 09:00:00" 607.35000000 613.00000000 605.63000000 612.60000000 1256.12506000 "12/23/20, 09:59:59" 766007.06250110 552 977.87402000 596359.56899560 0
"12/23/20, 10:00:00" 612.15000000 614.80000000 603.13000000 606.19000000 966.84400000 "12/23/20, 10:59:59" 587503.79027580 493 789.19941000 479199.36704490 0
"12/23/20, 11:00:00" 605.11000000 609.64000000 595.66000000 596.65000000 725.09854000 "12/23/20, 11:59:59" 438287.69208300 459 513.15842000 310466.56291360 0
"12/23/20, 12:00:00" 597.19000000 612.26000000 596.95000000 609.64000000 572.22992000 "12/23/20, 12:59:59" 346222.28751760 505 234.42202000 141804.10039030 0
"12/23/20, 13:00:00" 609.40000000 612.59000000 608.49000000 610.24000000 261.38249000 "12/23/20, 13:59:59" 159470.86891160 244 111.15596000 67828.35481310 0
"12/23/20, 14:00:00" 609.39000000 612.22000000 608.19000000 609.85000000 301.85800000 "12/23/20, 14:59:59" 184213.42404690 209 129.84156000 79253.20702870 0
"12/23/20, 15:00:00" 610.30000000 612.38000000 604.63000000 606.07000000 463.04903000 "12/23/20, 15:59:59" 281925.81039040 332 137.35074000 83642.41183050 0
"12/23/20, 16:00:00" 605.26000000 606.84000000 595.55000000 596.96000000 460.31332000 "12/23/20, 16:59:59" 276057.55625070 403 221.17084000 132649.68308270 0
"12/23/20, 17:00:00" 596.95000000 599.72000000 551.75000000 584.89000000 3730.64658000 "12/23/20, 17:59:59" 2155711.49604240 2179 1198.03571000 691713.12403000 0
"12/23/20, 18:00:00" 584.97000000 593.64000000 579.85000000 585.18000000 875.36244000 "12/23/20, 18:59:59" 514206.20979800 635 329.70964000 194045.28817210 0
"12/23/20, 19:00:00" 584.69000000 584.92000000 565.31000000 575.75000000 1041.84331000 "12/23/20, 19:59:59" 598669.08949420 794 516.14097000 296551.71653090 0
"12/23/20, 20:00:00" 576.36000000 586.95000000 573.59000000 586.16000000 1843.02924000 "12/23/20, 20:59:59" 1064527.31935180 690 1373.28676000 792046.78211160 0
"12/23/20, 21:00:00" 585.97000000 585.97000000 573.08000000 574.17000000 1445.50088000 "12/23/20, 21:59:59" 838503.91406790 640 794.49187000 461651.72556490 0
"12/23/20, 22:00:00" 574.21000000 577.31000000 535.00000000 574.58000000 2330.78602000 "12/23/20, 22:59:59" 1325519.88075800 881 804.35326000 461675.82028350 0
"12/23/20, 23:00:00" 574.52000000 579.63000000 570.79000000 578.57000000 511.49321000 "12/23/20, 23:59:59" 294787.00446400 421 234.37593000 135071.90678930 0
"12/24/20, 00:00:00" 578.25000000 582.51000000 574.76000000 580.40000000 475.76277000 "12/24/20, 00:59:59" 275554.90276540 324 198.36846000 114708.96662000 0
"12/24/20, 01:00:00" 579.64000000 582.98000000 571.53000000 573.42000000 473.03760000 "12/24/20, 01:59:59" 272315.62767690 360 196.27945000 112915.25699040 0
"12/24/20, 02:00:00" 572.24000000 582.21000000 570.00000000 579.86000000 581.90951000 "12/24/20, 02:59:59" 336099.17458510 424 278.06298000 160730.88489320 0
"12/24/20, 03:00:00" 580.44000000 584.88000000 578.04000000 584.70000000 879.25439000 "12/24/20, 03:59:59" 511433.58374280 540 495.83621000 288369.86552880 0
"12/24/20, 04:00:00" 584.62000000 585.00000000 580.63000000 584.45000000 500.32358000 "12/24/20, 04:59:59" 291652.18293540 347 237.21310000 138300.69304410 0
"12/24/20, 05:00:00" 585.33000000 585.42000000 576.53000000 576.53000000 709.18162000 "12/24/20, 05:59:59" 411298.09823770 424 370.38343000 214964.87761000 0
"12/24/20, 06:00:00" 576.91000000 583.60000000 574.10000000 582.44000000 500.96241000 "12/24/20, 06:59:59" 290687.74228170 360 253.93572000 147320.74453460 0
"12/24/20, 07:00:00" 582.35000000 584.52000000 577.57000000 582.58000000 649.30822000 "12/24/20, 07:59:59" 376731.08679390 410 297.18340000 172532.34229210 0
"12/24/20, 08:00:00" 582.06000000 597.79000000 580.94000000 596.50000000 860.70591000 "12/24/20, 08:59:59" 507491.88109640 572 375.62108000 221491.83122310 0
"12/24/20, 09:00:00" 597.49000000 599.21000000 587.77000000 589.38000000 806.59226000 "12/24/20, 09:59:59" 479495.25221420 545 385.02740000 228938.30241190 0
"12/24/20, 10:00:00" 590.60000000 594.58000000 589.00000000 592.44000000 510.94835000 "12/24/20, 10:59:59" 302213.86629790 359 120.23916000 71100.15527510 0
"12/24/20, 11:00:00" 592.87000000 593.17000000 585.47000000 587.36000000 508.03258000 "12/24/20, 11:59:59" 299360.49623010 404 122.75523000 72343.19845350 0
"12/24/20, 12:00:00" 588.54000000 594.88000000 585.92000000 594.42000000 397.16099000 "12/24/20, 12:59:59" 234787.49267110 322 186.05220000 110262.55002950 0
"12/24/20, 13:00:00" 594.76000000 596.07000000 592.00000000 594.45000000 445.99763000 "12/24/20, 13:59:59" 264889.14130850 325 122.89487000 73020.43927740 0
"12/24/20, 14:00:00" 594.26000000 596.72000000 592.74000000 594.38000000 272.04839000 "12/24/20, 14:59:59" 161795.91967300 249 88.09606000 52418.04150970 0
"12/24/20, 15:00:00" 594.67000000 605.74000000 592.47000000 603.94000000 397.62863000 "12/24/20, 15:59:59" 237870.28006170 352 169.67758000 101495.12446700 0
"12/24/20, 16:00:00" 604.36000000 609.85000000 603.55000000 604.83000000 556.52618000 "12/24/20, 16:59:59" 337429.33783650 342 278.50521000 168804.64823020 0
"12/24/20, 17:00:00" 604.88000000 614.47000000 604.33000000 612.40000000 381.47376000 "12/24/20, 17:59:59" 232939.40480710 332 108.05243000 65983.21734570 0
"12/24/20, 18:00:00" 612.41000000 615.00000000 608.92000000 612.10000000 245.24439000 "12/24/20, 18:59:59" 150103.97190750 256 157.65825000 96497.91248130 0
"12/24/20, 19:00:00" 612.68000000 615.45000000 608.09000000 611.35000000 374.18433000 "12/24/20, 19:59:59" 228847.60732020 300 78.41426000 47887.29294020 0
"12/24/20, 20:00:00" 611.21000000 613.84000000 609.32000000 611.39000000 176.75791000 "12/24/20, 20:59:59" 108149.72143680 179 55.57166000 33976.65955610 0
"12/24/20, 22:00:00" 609.27000000 610.20000000 604.04000000 605.78000000 471.98301000 "12/24/20, 22:59:59" 286886.44303690 344 276.07151000 167956.88683370 0
"12/24/20, 23:00:00" 605.50000000 609.28000000 604.63000000 608.60000000 442.64027000 "12/24/20, 23:59:59" 269134.97876690 261 96.25429000 58507.44789840 0
"12/25/20, 00:00:00" 609.05000000 610.18000000 605.37000000 609.05000000 248.86105000 "12/25/20, 00:59:59" 151302.31146340 203 80.29191000 48831.75414430 0
"12/25/20, 01:00:00" 609.12000000 615.45000000 607.49000000 613.45000000 419.59610000 "12/25/20, 01:59:59" 256659.60429880 281 216.17923000 132256.96830300 0
